t,p,tf,noise_percentage
7,7,1,20
14,14,1,20
3,3,1,20
1,1,1,20
2,9,0,20
1,1,1,20
5,5,1,20
7,7,1,20
14,14,1,20
13,13,1,20
7,7,1,20
3,3,1,20
2,9,0,20
7,7,1,20
12,12,1,20
9,9,1,20
11,11,1,20
9,9,1,20
6,6,1,20
6,6,1,20
9,9,1,20
10,10,1,20
13,13,1,20
9,9,1,20
14,14,1,20
12,12,1,20
4,4,1,20
3,3,1,20
4,4,1,20
5,5,1,20
8,8,1,20
0,0,1,20
3,3,1,20
5,5,1,20
0,0,1,20
4,4,1,20
5,5,1,20
5,5,1,20
12,12,1,20
0,0,1,20
13,13,1,20
14,14,1,20
0,0,1,20
6,6,1,20
5,5,1,20
6,6,1,20
13,13,1,20
6,6,1,20
9,9,1,20
10,9,0,20
11,11,1,20
0,0,1,20
0,0,1,20
9,9,1,20
10,9,0,20
11,11,1,20
3,3,1,20
7,7,1,20
11,11,1,20
10,9,0,20
14,14,1,20
7,7,1,20
10,9,0,20
7,7,1,20
14,14,1,20
14,14,1,20
9,9,1,20
11,14,0,20
11,11,1,20
2,2,1,20
11,11,1,20
10,10,1,20
8,1,0,20
12,12,1,20
6,3,0,20
8,8,1,20
12,12,1,20
3,3,1,20
8,8,1,20
4,4,1,20
14,14,1,20
2,12,0,20
3,3,1,20
0,0,1,20
7,7,1,20
4,4,1,20
5,5,1,20
7,7,1,20
8,8,1,20
6,11,0,20
2,2,1,20
2,2,1,20
14,14,1,20
14,14,1,20
5,5,1,20
1,1,1,20
4,4,1,20
1,1,1,20
4,4,1,20
14,14,1,20
3,3,1,20
10,9,0,20
11,11,1,20
2,2,1,20
12,12,1,20
11,11,1,20
6,6,1,20
13,13,1,20
12,12,1,20
2,2,1,20
14,14,1,20
3,3,1,20
9,9,1,20
11,11,1,20
14,14,1,20
4,4,1,20
3,3,1,20
8,1,0,20
12,12,1,20
14,14,1,20
5,5,1,20
11,11,1,20
7,7,1,20
10,4,0,20
3,3,1,20
1,1,1,20
8,8,1,20
5,5,1,20
7,7,1,20
9,9,1,20
2,2,1,20
5,1,0,20
9,9,1,20
9,9,1,20
8,8,1,20
1,1,1,20
9,9,1,20
13,13,1,20
8,1,0,20
8,8,1,20
13,13,1,20
0,0,1,20
0,0,1,20
10,9,0,20
6,11,0,20
13,13,1,20
3,3,1,20
1,1,1,20
1,1,1,20
1,1,1,20
7,7,1,20
8,8,1,20
5,5,1,20
11,11,1,20
7,7,1,20
4,4,1,20
11,11,1,20
5,5,1,20
4,4,1,20
13,13,1,20
0,0,1,20
2,9,0,20
8,8,1,20
3,3,1,20
8,1,0,20
9,9,1,20
6,6,1,20
9,9,1,20
8,8,1,20
11,11,1,20
1,1,1,20
0,0,1,20
13,13,1,20
11,11,1,20
8,8,1,20
4,4,1,20
1,1,1,20
10,10,1,20
2,2,1,20
3,3,1,20
6,6,1,20
11,11,1,20
12,12,1,20
14,14,1,20
11,11,1,20
8,8,1,20
7,7,1,20
8,8,1,20
10,3,0,20
7,7,1,20
13,13,1,20
8,8,1,20
12,12,1,20
14,14,1,20
6,11,0,20
10,10,1,20
6,6,1,20
0,0,1,20
11,11,1,20
0,0,1,20
2,3,0,20
1,1,1,20
9,9,1,20
3,3,1,20
1,1,1,20
8,8,1,20
7,7,1,20
13,13,1,20
6,6,1,20
1,1,1,20
8,8,1,20
14,14,1,20
13,13,1,20
6,6,1,20
4,4,1,20
6,6,1,20
6,6,1,20
8,8,1,20
2,9,0,20
0,0,1,20
6,6,1,20
3,3,1,20
12,12,1,20
11,11,1,20
1,1,1,20
9,9,1,20
8,8,1,20
14,14,1,20
1,1,1,20
10,1,0,20
3,3,1,20
13,13,1,20
4,4,1,20
7,7,1,20
9,9,1,20
5,5,1,20
5,5,1,20
6,6,1,20
13,13,1,20
14,14,1,20
8,8,1,20
1,1,1,20
6,6,1,20
13,13,1,20
2,2,1,20
5,5,1,20
2,2,1,20
0,0,1,20
1,1,1,20
3,3,1,20
3,3,1,20
0,0,1,20
11,11,1,20
6,6,1,20
2,12,0,20
1,1,1,20
1,1,1,20
3,3,1,20
2,2,1,20
13,13,1,20
9,9,1,20
5,5,1,20
11,11,1,20
6,6,1,20
11,11,1,20
3,3,1,20
0,0,1,20
9,9,1,20
9,9,1,20
7,7,1,20
1,1,1,20
10,10,1,20
0,0,1,20
14,14,1,20
13,13,1,20
2,2,1,20
11,11,1,20
8,8,1,20
13,13,1,20
13,13,1,20
12,12,1,20
4,4,1,20
11,11,1,20
13,13,1,20
0,0,1,20
10,10,1,20
1,1,1,20
7,7,1,20
12,12,1,20
2,2,1,20
8,8,1,20
2,2,1,20
14,14,1,20
2,4,0,20
4,4,1,20
6,6,1,20
14,14,1,20
14,14,1,20
3,3,1,20
2,2,1,20
3,3,1,20
1,1,1,20
14,14,1,20
14,14,1,20
12,12,1,20
6,6,1,20
0,0,1,20
3,3,1,20
10,10,1,20
3,9,0,20
12,12,1,20
12,12,1,20
8,8,1,20
8,8,1,20
13,13,1,20
14,14,1,20
12,12,1,20
12,12,1,20
10,4,0,20
0,0,1,20
5,5,1,20
0,0,1,20
11,11,1,20
6,6,1,20
8,8,1,20
9,9,1,20
4,4,1,20
5,5,1,20
4,4,1,20
12,12,1,20
9,9,1,20
5,12,0,20
11,11,1,20
8,8,1,20
6,6,1,20
12,12,1,20
9,9,1,20
8,8,1,20
9,9,1,20
12,12,1,20
10,10,1,20
6,11,0,20
12,12,1,20
11,11,1,20
7,7,1,20
13,0,0,20
11,4,0,20
7,7,1,20
12,12,1,20
9,9,1,20
11,11,1,20
6,6,1,20
11,11,1,20
7,7,1,20
10,10,1,20
9,9,1,20
14,14,1,20
12,12,1,20
8,8,1,20
0,0,1,20
5,1,0,20
0,0,1,20
8,1,0,20
6,6,1,20
2,2,1,20
12,12,1,20
1,1,1,20
1,1,1,20
11,11,1,20
0,0,1,20
11,11,1,20
2,2,1,20
10,10,1,20
6,12,0,20
14,14,1,20
11,11,1,20
8,8,1,20
4,4,1,20
14,14,1,20
3,3,1,20
4,4,1,20
3,9,0,20
4,4,1,20
13,13,1,20
12,12,1,20
11,11,1,20
11,11,1,20
10,10,1,20
9,9,1,20
10,1,0,20
10,9,0,20
2,2,1,20
7,7,1,20
2,2,1,20
5,12,0,20
10,10,1,20
1,12,0,20
13,13,1,20
11,11,1,20
11,11,1,20
5,5,1,20
7,7,1,20
2,2,1,20
14,14,1,20
7,7,1,20
8,8,1,20
1,1,1,20
8,8,1,20
1,1,1,20
4,4,1,20
0,0,1,20
10,10,1,20
5,5,1,20
8,1,0,20
0,0,1,20
6,6,1,20
8,8,1,20
13,13,1,20
3,3,1,20
14,14,1,20
3,3,1,20
2,2,1,20
14,14,1,20
1,1,1,20
12,12,1,20
12,12,1,20
3,3,1,20
13,13,1,20
8,8,1,20
13,13,1,20
4,4,1,20
9,9,1,20
9,9,1,20
4,4,1,20
2,2,1,20
0,0,1,20
3,3,1,20
14,14,1,20
5,5,1,20
14,14,1,20
3,3,1,20
11,11,1,20
9,9,1,20
13,13,1,20
5,5,1,20
2,2,1,20
2,2,1,20
10,10,1,20
5,1,0,20
13,13,1,20
11,11,1,20
12,12,1,20
13,13,1,20
13,13,1,20
4,4,1,20
4,4,1,20
2,2,1,20
14,14,1,20
2,3,0,20
4,1,0,20
8,8,1,20
1,1,1,20
6,6,1,20
9,9,1,20
10,3,0,20
10,3,0,20
9,9,1,20
2,2,1,20
7,7,1,20
14,3,0,20
13,13,1,20
8,8,1,20
4,4,1,20
6,6,1,20
12,12,1,20
1,1,1,20
5,5,1,20
2,2,1,20
8,8,1,20
14,14,1,20
8,8,1,20
12,12,1,20
3,3,1,20
1,1,1,20
0,0,1,20
7,7,1,20
3,3,1,20
5,1,0,20
9,9,1,20
13,9,0,20
14,14,1,20
3,3,1,20
4,4,1,20
4,0,0,20
2,2,1,20
5,5,1,20
12,12,1,20
7,7,1,20
12,12,1,20
14,14,1,20
9,12,0,20
9,9,1,20
4,4,1,20
14,14,1,20
10,10,1,20
1,1,1,20
14,14,1,20
5,5,1,20
2,2,1,20
12,12,1,20
11,11,1,20
12,12,1,20
2,9,0,20
1,1,1,20
6,11,0,20
12,12,1,20
11,11,1,20
0,0,1,20
7,7,1,20
0,0,1,20
2,12,0,20
12,12,1,20
14,14,1,20
5,5,1,20
5,5,1,20
12,12,1,20
5,5,1,20
0,0,1,20
2,9,0,20
11,8,0,20
2,2,1,20
8,1,0,20
3,1,0,20
13,13,1,20
3,3,1,20
11,11,1,20
10,10,1,20
8,8,1,20
0,9,0,20
3,3,1,20
0,0,1,20
12,12,1,20
13,13,1,20
5,5,1,20
3,3,1,20
2,2,1,20
4,4,1,20
6,6,1,20
3,3,1,20
11,11,1,20
4,4,1,20
5,5,1,20
14,14,1,20
4,4,1,20
2,2,1,20
9,9,1,20
0,0,1,20
7,7,1,20
2,2,1,20
6,6,1,20
2,9,0,20
14,14,1,20
6,6,1,20
2,2,1,20
2,2,1,20
7,7,1,20
9,9,1,20
11,11,1,20
7,7,1,20
13,13,1,20
11,11,1,20
12,12,1,20
7,7,1,20
5,12,0,20
2,9,0,20
13,13,1,20
7,7,1,20
11,11,1,20
2,9,0,20
5,5,1,20
8,8,1,20
1,1,1,20
6,6,1,20
1,1,1,20
10,10,1,20
5,5,1,20
4,4,1,20
9,9,1,20
13,13,1,20
13,13,1,20
1,1,1,20
12,12,1,20
14,14,1,20
4,4,1,20
0,0,1,20
7,7,1,20
10,4,0,20
10,10,1,20
9,9,1,20
14,14,1,20
13,13,1,20
12,12,1,20
7,7,1,20
13,1,0,20
5,5,1,20
0,0,1,20
3,3,1,20
5,5,1,20
5,5,1,20
1,1,1,20
5,5,1,20
0,0,1,20
8,1,0,20
13,13,1,20
7,7,1,20
0,0,1,20
3,3,1,20
4,4,1,20
0,0,1,20
12,12,1,20
7,7,1,20
4,4,1,20
7,7,1,20
9,9,1,20
13,13,1,20
2,2,1,20
0,0,1,20
8,8,1,20
12,12,1,20
11,11,1,20
10,10,1,20
10,9,0,20
9,9,1,20
10,9,0,20
2,2,1,20
1,1,1,20
5,5,1,20
8,8,1,20
3,3,1,20
3,3,1,20
2,9,0,20
9,9,1,20
2,2,1,20
13,13,1,20
5,5,1,20
13,13,1,20
6,11,0,20
12,12,1,20
0,0,1,20
1,1,1,20
0,0,1,20
8,1,0,20
4,4,1,20
5,5,1,20
9,9,1,20
10,10,1,20
2,9,0,20
3,3,1,20
6,6,1,20
12,12,1,20
3,3,1,20
7,7,1,20
5,5,1,20
13,13,1,20
10,4,0,20
8,8,1,20
11,11,1,20
1,1,1,20
5,5,1,20
7,7,1,20
3,3,1,20
2,2,1,20
10,9,0,20
0,0,1,20
0,0,1,20
10,10,1,20
10,9,0,20
7,7,1,20
1,1,1,20
12,12,1,20
4,4,1,20
5,5,1,20
14,14,1,20
0,0,1,20
1,1,1,20
13,13,1,20
5,1,0,20
8,8,1,20
13,13,1,20
13,13,1,20
8,8,1,20
11,11,1,20
9,9,1,20
2,2,1,20
12,12,1,20
11,11,1,20
4,4,1,20
6,6,1,20
7,7,1,20
4,4,1,20
4,4,1,20
2,2,1,20
10,10,1,20
3,3,1,20
10,10,1,20
1,1,1,20
14,14,1,20
2,9,0,20
0,0,1,20
11,11,1,20
8,8,1,20
12,12,1,20
10,10,1,20
1,1,1,20
8,8,1,20
0,0,1,20
9,9,1,20
10,9,0,20
5,5,1,20
12,12,1,20
5,5,1,20
0,0,1,20
2,2,1,20
13,13,1,20
0,0,1,20
13,13,1,20
11,11,1,20
3,3,1,20
1,1,1,20
3,3,1,20
11,11,1,20
1,1,1,20
1,1,1,20
10,10,1,20
0,0,1,20
1,1,1,20
12,12,1,20
0,13,0,20
11,11,1,20
7,7,1,20
11,11,1,20
2,2,1,20
14,3,0,20
9,9,1,20
13,13,1,20
2,2,1,20
10,9,0,20
4,4,1,20
6,6,1,20
14,14,1,20
4,4,1,20
11,11,1,20
8,8,1,20
2,2,1,20
13,13,1,20
7,7,1,20
11,11,1,20
6,3,0,20
13,13,1,20
7,7,1,20
11,11,1,20
11,11,1,20
11,14,0,20
4,4,1,20
1,1,1,20
14,14,1,20
9,9,1,20
1,1,1,20
12,12,1,20
8,8,1,20
9,9,1,20
2,2,1,20
2,2,1,20
14,14,1,20
10,9,0,20
5,5,1,20
3,3,1,20
9,9,1,20
8,8,1,20
12,12,1,20
1,1,1,20
13,13,1,20
14,14,1,20
10,10,1,20
3,3,1,20
13,13,1,20
3,3,1,20
12,12,1,20
2,2,1,20
7,7,1,20
0,0,1,20
3,3,1,20
1,1,1,20
7,7,1,20
13,0,0,20
2,9,0,20
3,3,1,20
11,11,1,20
7,7,1,20
14,14,1,20
11,11,1,20
11,11,1,20
7,7,1,20
7,7,1,20
3,3,1,20
10,12,0,20
0,0,1,20
6,6,1,20
1,1,1,20
3,3,1,20
12,12,1,20
2,2,1,20
11,4,0,20
5,5,1,20
10,10,1,20
14,14,1,20
13,13,1,20
0,0,1,20
13,13,1,20
6,6,1,20
10,10,1,20
1,1,1,20
14,14,1,20
7,13,0,20
6,6,1,20
13,13,1,20
9,9,1,20
13,0,0,20
14,14,1,20
12,12,1,20
2,9,0,20
14,14,1,20
4,4,1,20
2,2,1,20
3,3,1,20
8,8,1,20
8,8,1,20
12,12,1,20
0,0,1,20
9,9,1,20
10,10,1,20
13,13,1,20
7,7,1,20
0,0,1,20
8,8,1,20
2,4,0,20
9,9,1,20
12,12,1,20
3,3,1,20
11,11,1,20
2,2,1,20
2,2,1,20
3,3,1,20
14,14,1,20
4,4,1,20
8,8,1,20
0,0,1,20
13,13,1,20
10,10,1,20
7,7,1,20
10,10,1,20
12,12,1,20
8,8,1,20
5,5,1,20
2,2,1,20
9,9,1,20
9,9,1,20
6,6,1,20
8,8,1,20
9,9,1,20
13,13,1,20
11,11,1,20
8,8,1,20
14,14,1,20
0,0,1,20
8,8,1,20
11,12,0,20
4,4,1,20
0,0,1,20
7,7,1,20
11,11,1,20
12,12,1,20
14,14,1,20
9,9,1,20
8,8,1,20
6,6,1,20
9,9,1,20
13,13,1,20
13,13,1,20
1,1,1,20
11,11,1,20
8,8,1,20
0,0,1,20
1,1,1,20
9,9,1,20
9,9,1,20
10,9,0,20
4,4,1,20
8,8,1,20
4,4,1,20
6,6,1,20
2,2,1,20
8,8,1,20
0,0,1,20
6,6,1,20
7,7,1,20
5,5,1,20
4,4,1,20
4,4,1,20
12,12,1,20
12,12,1,20
7,7,1,20
2,2,1,20
12,12,1,20
14,14,1,20
7,7,1,20
10,9,0,20
14,1,0,20
9,9,1,20
8,8,1,20
3,3,1,20
12,12,1,20
1,1,1,20
1,1,1,20
1,1,1,20
6,6,1,20
5,5,1,20
4,4,1,20
13,13,1,20
4,4,1,20
8,1,0,20
9,9,1,20
7,7,1,20
3,3,1,20
2,9,0,20
5,5,1,20
1,1,1,20
6,6,1,20
5,5,1,20
9,9,1,20
7,4,0,20
4,4,1,20
14,14,1,20
1,1,1,20
10,10,1,20
11,11,1,20
9,9,1,20
3,3,1,20
7,7,1,20
8,8,1,20
10,10,1,20
0,0,1,20
14,14,1,20
9,9,1,20
6,6,1,20
12,12,1,20
4,4,1,20
8,8,1,20
3,3,1,20
13,13,1,20
10,10,1,20
3,3,1,20
12,12,1,20
4,4,1,20
14,14,1,20
12,12,1,20
4,4,1,20
5,5,1,20
9,9,1,20
11,11,1,20
12,12,1,20
7,7,1,20
3,3,1,20
0,0,1,20
1,1,1,20
10,9,0,20
13,13,1,20
1,1,1,20
14,14,1,20
4,4,1,20
4,4,1,20
12,12,1,20
7,7,1,20
4,4,1,20
12,12,1,20
5,5,1,20
12,12,1,20
1,1,1,20
1,1,1,20
7,7,1,20
10,9,0,20
14,14,1,20
8,8,1,20
4,4,1,20
14,14,1,20
1,1,1,20
7,7,1,20
0,0,1,20
11,11,1,20
9,9,1,20
10,3,0,20
0,0,1,20
8,8,1,20
10,10,1,20
5,1,0,20
4,4,1,20
9,9,1,20
5,5,1,20
9,9,1,20
7,7,1,20
9,9,1,20
6,6,1,20
7,7,1,20
2,2,1,20
7,7,1,20
9,9,1,20
10,10,1,20
2,2,1,20
0,0,1,20
5,5,1,20
8,8,1,20
13,13,1,20
5,5,1,20
3,3,1,20
9,9,1,20
1,1,1,20
7,7,1,20
12,12,1,20
3,3,1,20
1,1,1,20
10,10,1,20
9,9,1,20
10,10,1,20
11,11,1,20
7,7,1,20
5,5,1,20
10,10,1,20
4,4,1,20
6,6,1,20
12,12,1,20
13,13,1,20
9,9,1,20
8,1,0,20
1,1,1,20
13,13,1,20
10,9,0,20
5,5,1,20
10,10,1,20
7,7,1,20
8,8,1,20
11,11,1,20
10,10,1,20
12,12,1,20
4,4,1,20
11,11,1,20
13,13,1,20
7,7,1,20
0,0,1,20
6,6,1,20
13,13,1,20
0,0,1,20
5,5,1,20
11,12,0,20
4,4,1,20
6,6,1,20
10,10,1,20
14,14,1,20
14,14,1,20
9,9,1,20
3,3,1,20
9,9,1,20
10,10,1,20
11,11,1,20
8,8,1,20
10,10,1,20
10,10,1,20
4,4,1,20
11,4,0,20
4,4,1,20
5,5,1,20
11,11,1,20
3,3,1,20
0,0,1,20
10,10,1,20
12,12,1,20
3,3,1,20
9,9,1,20
3,3,1,20
13,13,1,20
12,12,1,20
11,11,1,20
8,8,1,20
11,11,1,20
6,3,0,20
12,12,1,20
12,12,1,20
0,0,1,20
4,4,1,20
7,7,1,20
10,10,1,20
13,13,1,20
9,9,1,20
6,6,1,20
14,14,1,20
13,13,1,20
9,9,1,20
10,10,1,20
3,3,1,20
4,4,1,20
9,9,1,20
13,13,1,20
11,11,1,20
12,12,1,20
3,3,1,20
10,10,1,20
11,11,1,20
13,13,1,20
10,10,1,20
4,4,1,20
3,3,1,20
12,12,1,20
13,13,1,20
7,7,1,20
9,9,1,20
2,2,1,20
3,3,1,20
5,5,1,20
6,6,1,20
0,0,1,20
14,14,1,20
6,6,1,20
10,10,1,20
8,8,1,20
0,0,1,20
11,11,1,20
10,9,0,20
14,14,1,20
6,6,1,20
14,14,1,20
9,9,1,20
14,14,1,20
1,1,1,20
1,1,1,20
2,2,1,20
0,0,1,20
7,7,1,20
9,9,1,20
3,3,1,20
4,4,1,20
5,5,1,20
0,0,1,20
0,0,1,20
6,6,1,20
7,7,1,20
8,8,1,20
2,9,0,20
3,3,1,20
0,0,1,20
2,2,1,20
6,6,1,20
8,8,1,20
5,5,1,20
4,4,1,20
8,8,1,20
3,3,1,20
10,9,0,20
8,8,1,20
6,6,1,20
8,8,1,20
9,9,1,20
13,13,1,20
0,0,1,20
13,13,1,20
7,7,1,20
5,5,1,20
11,11,1,20
7,7,1,20
3,3,1,20
1,1,1,20
4,4,1,20
12,12,1,20
3,3,1,20
13,13,1,20
14,14,1,20
6,6,1,20
14,14,1,20
5,12,0,20
6,6,1,20
12,12,1,20
1,1,1,20
7,7,1,20
9,9,1,20
13,13,1,20
4,4,1,20
1,1,1,20
6,6,1,20
1,1,1,20
4,4,1,20
8,1,0,20
12,12,1,20
9,9,1,20
3,1,0,20
13,13,1,20
7,7,1,20
1,1,1,20
7,7,1,20
12,12,1,20
12,12,1,20
7,7,1,20
5,12,0,20
2,2,1,20
13,13,1,20
14,14,1,20
12,12,1,20
7,7,1,20
2,2,1,20
11,11,1,20
12,12,1,20
7,7,1,20
7,7,1,20
13,13,1,20
4,4,1,20
8,8,1,20
1,1,1,20
5,5,1,20
0,0,1,20
12,12,1,20
13,13,1,20
4,4,1,20
12,12,1,20
5,5,1,20
3,3,1,20
5,5,1,20
11,11,1,20
13,13,1,20
9,9,1,20
7,7,1,20
12,12,1,20
8,8,1,20
0,0,1,20
12,12,1,20
12,12,1,20
9,9,1,20
5,5,1,20
10,1,0,20
11,11,1,20
0,0,1,20
2,2,1,20
10,9,0,20
1,1,1,20
7,7,1,20
14,14,1,20
3,3,1,20
8,8,1,20
6,3,0,20
13,13,1,20
9,9,1,20
9,9,1,20
0,0,1,20
8,1,0,20
12,12,1,20
14,14,1,20
1,1,1,20
8,8,1,20
12,12,1,20
3,3,1,20
9,9,1,20
6,6,1,20
7,7,1,20
11,11,1,20
10,9,0,20
6,6,1,20
11,11,1,20
9,9,1,20
5,5,1,20
12,12,1,20
13,13,1,20
8,8,1,20
6,6,1,20
0,0,1,20
12,12,1,20
11,11,1,20
5,5,1,20
3,3,1,20
10,10,1,20
12,12,1,20
6,6,1,20
7,7,1,20
10,10,1,20
14,14,1,20
8,8,1,20
2,2,1,20
6,6,1,20
5,1,0,20
3,3,1,20
1,1,1,20
8,8,1,20
5,5,1,20
10,1,0,20
11,11,1,20
0,0,1,20
8,8,1,20
3,3,1,20
5,5,1,20
13,13,1,20
11,11,1,20
2,2,1,20
0,0,1,20
12,12,1,20
11,11,1,20
4,4,1,20
0,0,1,20
0,0,1,20
6,6,1,20
6,6,1,20
2,2,1,20
12,12,1,20
6,6,1,20
8,8,1,20
2,2,1,20
3,3,1,20
8,1,0,20
9,9,1,20
13,13,1,20
4,4,1,20
2,2,1,20
5,1,0,20
3,3,1,20
9,9,1,20
6,6,1,20
5,5,1,20
7,7,1,20
7,7,1,20
14,14,1,20
8,8,1,20
2,2,1,20
13,13,1,20
1,1,1,20
2,2,1,20
14,14,1,20
6,6,1,20
6,6,1,20
2,2,1,20
10,9,0,20
11,11,1,20
10,10,1,20
1,1,1,20
0,0,1,20
1,1,1,20
4,4,1,20
4,4,1,20
10,10,1,20
8,8,1,20
11,11,1,20
13,13,1,20
14,14,1,20
7,7,1,20
